date,product_id,product_name,category,stock_on_hand,daily_sold,restock_quantity,stockout
2025-05-04,13,Ceramic Mug Set,Home,79,52,0,0
2025-05-04,14,LED Desk Lamp,Home,104,22,0,0
2025-05-04,15,Throw Pillow Set,Home,62,75,0,0
2025-05-04,16,Plant Pot Trio,Home,78,93,0,0
2025-05-05,1,Wireless Headphones,Electronics,72,43,0,0
2025-05-05,2,Smart Watch,Electronics,86,31,0,0
2025-05-05,3,Bluetooth Speaker,Electronics,202,12,180,0
2025-05-05,4,USB-C Hub,Electronics,125,32,0,0
2025-05-05,5,Cotton T-Shirt,Fashion,141,34,0,0
2025-05-05,6,Denim Jacket,Fashion,43,56,0,0
2025-05-05,7,Running Shoes,Fashion,201,54,180,0
2025-05-05,8,Leather Belt,Fashion,170,14,0,0
2025-05-05,9,Yoga Mat,Sports,90,24,0,0
2025-05-05,10,Dumbbell Set,Sports,42,26,0,0
2025-05-05,11,Resistance Bands,Sports,106,53,0,0
2025-05-05,12,Protein Powder 1kg,Sports,95,43,0,0
2025-05-05,13,Ceramic Mug Set,Home,160,32,113,0
2025-05-05,14,LED Desk Lamp,Home,81,23,0,0
2025-05-05,15,Throw Pillow Set,Home,109,60,107,0
2025-05-05,16,Plant Pot Trio,Home,199,44,165,0
2025-05-06,1,Wireless Headphones,Electronics,219,29,176,0
2025-05-06,2,Smart Watch,Electronics,44,42,0,0
2025-05-06,3,Bluetooth Speaker,Electronics,184,18,0,0
2025-05-06,4,USB-C Hub,Electronics,69,56,0,0
2025-05-06,5,Cotton T-Shirt,Fashion,115,26,0,0
2025-05-06,6,Denim Jacket,Fashion,168,46,168,0
2025-05-06,7,Running Shoes,Fashion,131,70,0,0
2025-05-06,8,Leather Belt,Fashion,140,30,0,0
2025-05-06,9,Yoga Mat,Sports,56,34,0,0
2025-05-06,10,Dumbbell Set,Sports,110,46,110,0
2025-05-06,11,Resistance Bands,Sports,91,15,0,0
2025-05-06,12,Protein Powder 1kg,Sports,127,101,127,0
2025-05-06,13,Ceramic Mug Set,Home,142,18,0,0
2025-05-06,14,LED Desk Lamp,Home,127,86,127,0
2025-05-06,15,Throw Pillow Set,Home,83,26,0,0
2025-05-06,16,Plant Pot Trio,Home,153,46,0,0
2025-05-07,1,Wireless Headphones,Electronics,199,20,0,0
2025-05-07,2,Smart Watch,Electronics,104,58,104,0
2025-05-07,3,Bluetooth Speaker,Electronics,157,27,0,0
2025-05-07,4,USB-C Hub,Electronics,204,23,158,0
2025-05-07,5,Cotton T-Shirt,Fashion,50,65,0,0
2025-05-07,6,Denim Jacket,Fashion,132,36,0,0
2025-05-07,7,Running Shoes,Fashion,104,27,0,0
2025-05-07,8,Leather Belt,Fashion,69,71,0,0
2025-05-07,9,Yoga Mat,Sports,24,32,0,0
2025-05-07,10,Dumbbell Set,Sports,43,67,0,0
2025-05-07,11,Resistance Bands,Sports,177,60,146,0
2025-05-07,12,Protein Powder 1kg,Sports,60,67,0,0
2025-05-07,13,Ceramic Mug Set,Home,112,30,0,0
2025-05-07,14,LED Desk Lamp,Home,120,101,94,0
2025-05-07,15,Throw Pillow Set,Home,111,69,97,0
2025-05-07,16,Plant Pot Trio,Home,104,49,0,0
2025-05-08,1,Wireless Headphones,Electronics,165,34,0,0
2025-05-08,2,Smart Watch,Electronics,57,47,0,0
2025-05-08,3,Bluetooth Speaker,Electronics,140,17,0,0
2025-05-08,4,USB-C Hub,Electronics,185,19,0,0
2025-05-08,5,Cotton T-Shirt,Fashion,121,37,108,0
2025-05-08,6,Denim Jacket,Fashion,62,70,0,0
2025-05-08,7,Running Shoes,Fashion,203,53,152,0
2025-05-08,8,Leather Belt,Fashion,175,79,175,0
2025-05-08,9,Yoga Mat,Sports,169,12,157,0
2025-05-08,10,Dumbbell Set,Sports,91,32,80,0
2025-05-08,11,Resistance Bands,Sports,158,19,0,0
2025-05-08,12,Protein Powder 1kg,Sports,153,47,140,0
2025-05-08,13,Ceramic Mug Set,Home,70,42,0,0
2025-05-08,14,LED Desk Lamp,Home,86,34,0,0
2025-05-08,15,Throw Pillow Set,Home,210,78,177,0
2025-05-08,16,Plant Pot Trio,Home,67,37,0,0
2025-05-09,1,Wireless Headphones,Electronics,126,39,0,0
2025-05-09,2,Smart Watch,Electronics,46,11,0,0
2025-05-09,3,Bluetooth Speaker,Electronics,116,24,0,0
2025-05-09,4,USB-C Hub,Electronics,152,33,0,0
2025-05-09,5,Cotton T-Shirt,Fashion,102,19,0,0
2025-05-09,6,Denim Jacket,Fashion,193,48,179,0
2025-05-09,7,Running Shoes,Fashion,183,20,0,0
2025-05-09,8,Leather Belt,Fashion,119,56,0,0
2025-05-09,9,Yoga Mat,Sports,140,29,0,0
2025-05-09,10,Dumbbell Set,Sports,44,47,0,0
2025-05-09,11,Resistance Bands,Sports,94,64,0,0
2025-05-09,12,Protein Powder 1kg,Sports,122,31,0,0
2025-05-09,13,Ceramic Mug Set,Home,194,35,159,0
2025-05-09,14,LED Desk Lamp,Home,121,55,90,0
2025-05-09,15,Throw Pillow Set,Home,185,25,0,0
2025-05-09,16,Plant Pot Trio,Home,170,24,127,0
2025-05-10,1,Wireless Headphones,Electronics,95,31,0,0
2025-05-10,2,Smart Watch,Electronics,185,50,185,0
2025-05-10,3,Bluetooth Speaker,Electronics,74,42,0,0
2025-05-10,4,USB-C Hub,Electronics,113,39,0,0
2025-05-10,5,Cotton T-Shirt,Fashion,91,11,0,0
2025-05-10,6,Denim Jacket,Fashion,138,55,0,0
2025-05-10,7,Running Shoes,Fashion,157,26,0,0
2025-05-10,8,Leather Belt,Fashion,100,19,0,0
2025-05-10,9,Yoga Mat,Sports,120,20,0,0
2025-05-10,10,Dumbbell Set,Sports,98,47,98,0
2025-05-10,11,Resistance Bands,Sports,45,49,0,0
2025-05-10,12,Protein Powder 1kg,Sports,106,16,0,0
2025-05-10,13,Ceramic Mug Set,Home,125,69,0,0
2025-05-10,14,LED Desk Lamp,Home,64,57,0,0
2025-05-10,15,Throw Pillow Set,Home,133,52,0,0
2025-05-10,16,Plant Pot Trio,Home,100,70,0,0
2025-05-11,1,Wireless Headphones,Electronics,71,24,0,0
2025-05-11,2,Smart Watch,Electronics,166,19,0,0
2025-05-11,3,Bluetooth Speaker,Electronics,43,31,0,0
2025-05-11,4,USB-C Hub,Electronics,60,53,0,0
2025-05-11,5,Cotton T-Shirt,Fashion,193,64,166,0
2025-05-11,6,Denim Jacket,Fashion,96,42,0,0
2025-05-11,7,Running Shoes,Fashion,106,51,0,0
2025-05-11,8,Leather Belt,Fashion,139,60,99,0
2025-05-11,9,Yoga Mat,Sports,103,17,0,0
2025-05-11,10,Dumbbell Set,Sports,61,37,0,0
2025-05-11,11,Resistance Bands,Sports,90,71,90,0
2025-05-11,12,Protein Powder 1kg,Sports,44,62,0,0
2025-05-11,13,Ceramic Mug Set,Home,97,28,0,0
2025-05-11,14,LED Desk Lamp,Home,138,47,121,0
2025-05-11,15,Throw Pillow Set,Home,97,36,0,0
2025-05-11,16,Plant Pot Trio,Home,67,33,0,0
2025-05-12,1,Wireless Headphones,Electronics,166,29,124,0
2025-05-12,2,Smart Watch,Electronics,122,44,0,0
2025-05-12,3,Bluetooth Speaker,Electronics,112,19,88,0
2025-05-12,4,USB-C Hub,Electronics,164,26,130,0
2025-05-12,5,Cotton T-Shirt,Fashion,147,46,0,0
2025-05-12,6,Denim Jacket,Fashion,51,45,0,0
2025-05-12,7,Running Shoes,Fashion,88,18,0,0
2025-05-12,8,Leather Belt,Fashion,101,38,0,0
2025-05-12,9,Yoga Mat,Sports,80,23,0,0
2025-05-12,10,Dumbbell Set,Sports,145,95,145,0
2025-05-12,11,Resistance Bands,Sports,146,68,124,0
2025-05-12,12,Protein Powder 1kg,Sports,174,41,171,0
2025-05-12,13,Ceramic Mug Set,Home,70,27,0,0
2025-05-12,14,LED Desk Lamp,Home,65,73,0,0
2025-05-12,15,Throw Pillow Set,Home,54,43,0,0
2025-05-12,16,Plant Pot Trio,Home,147,107,147,0
2025-05-13,1,Wireless Headphones,Electronics,139,27,0,0
2025-05-13,2,Smart Watch,Electronics,109,13,0,0
2025-05-13,3,Bluetooth Speaker,Electronics,63,49,0,0
2025-05-13,4,USB-C Hub,Electronics,123,41,0,0
2025-05-13,5,Cotton T-Shirt,Fashion,119,28,0,0
2025-05-13,6,Denim Jacket,Fashion,193,62,193,0
2025-05-13,7,Running Shoes,Fashion,67,21,0,0
2025-05-13,8,Leather Belt,Fashion,76,25,0,0
2025-05-13,9,Yoga Mat,Sports,135,78,133,0
2025-05-13,10,Dumbbell Set,Sports,97,48,0,0
2025-05-13,11,Resistance Bands,Sports,60,86,0,0
2025-05-13,12,Protein Powder 1kg,Sports,146,28,0,0
2025-05-13,13,Ceramic Mug Set,Home,158,69,157,0
2025-05-13,14,LED Desk Lamp,Home,142,53,130,0
2025-05-13,15,Throw Pillow Set,Home,118,24,88,0
2025-05-13,16,Plant Pot Trio,Home,94,53,0,0
2025-05-14,1,Wireless Headphones,Electronics,96,43,0,0
2025-05-14,2,Smart Watch,Electronics,98,11,0,0
2025-05-14,3,Bluetooth Speaker,Electronics,43,20,0,0
2025-05-14,4,USB-C Hub,Electronics,91,32,0,0
2025-05-14,5,Cotton T-Shirt,Fashion,61,58,0,0
2025-05-14,6,Denim Jacket,Fashion,118,75,0,0
2025-05-14,7,Running Shoes,Fashion,125,38,96,0
2025-05-14,8,Leather Belt,Fashion,164,75,163,0
2025-05-14,9,Yoga Mat,Sports,85,50,0,0
2025-05-14,10,Dumbbell Set,Sports,126,57,86,0
2025-05-14,11,Resistance Bands,Sports,92,62,92,0
2025-05-14,12,Protein Powder 1kg,Sports,104,42,0,0
2025-05-14,13,Ceramic Mug Set,Home,115,43,0,0
2025-05-14,14,LED Desk Lamp,Home,88,54,0,0
2025-05-14,15,Throw Pillow Set,Home,77,41,0,0
2025-05-14,16,Plant Pot Trio,Home,64,30,0,0
2025-05-15,1,Wireless Headphones,Electronics,87,9,0,0
2025-05-15,2,Smart Watch,Electronics,72,26,0,0
2025-05-15,3,Bluetooth Speaker,Electronics,29,14,0,0
2025-05-15,4,USB-C Hub,Electronics,77,14,0,0
2025-05-15,5,Cotton T-Shirt,Fashion,96,58,93,0
2025-05-15,6,Denim Jacket,Fashion,93,25,0,0
2025-05-15,7,Running Shoes,Fashion,65,60,0,0
2025-05-15,8,Leather Belt,Fashion,124,40,0,0
2025-05-15,9,Yoga Mat,Sports,39,46,0,0
2025-05-15,10,Dumbbell Set,Sports,96,30,0,0
2025-05-15,11,Resistance Bands,Sports,63,29,0,0
2025-05-15,12,Protein Powder 1kg,Sports,85,19,0,0
2025-05-15,13,Ceramic Mug Set,Home,88,27,0,0
2025-05-15,14,LED Desk Lamp,Home,168,45,125,0
2025-05-15,15,Throw Pillow Set,Home,225,35,183,0
2025-05-15,16,Plant Pot Trio,Home,142,16,94,0
2025-05-16,1,Wireless Headphones,Electronics,240,38,191,0
2025-05-16,2,Smart Watch,Electronics,170,37,135,0
2025-05-16,3,Bluetooth Speaker,Electronics,175,32,175,0
2025-05-16,4,USB-C Hub,Electronics,132,39,94,0
2025-05-16,5,Cotton T-Shirt,Fashion,200,63,167,0
2025-05-16,6,Denim Jacket,Fashion,61,32,0,0
2025-05-16,7,Running Shoes,Fashion,149,16,100,0
2025-05-16,8,Leather Belt,Fashion,165,79,120,0
2025-05-16,9,Yoga Mat,Sports,148,21,130,0
2025-05-16,10,Dumbbell Set,Sports,156,69,129,0
2025-05-16,11,Resistance Bands,Sports,177,41,155,0
2025-05-16,12,Protein Powder 1kg,Sports,45,40,0,0
2025-05-16,13,Ceramic Mug Set,Home,63,25,0,0
2025-05-16,14,LED Desk Lamp,Home,108,60,0,0
2025-05-16,15,Throw Pillow Set,Home,164,61,0,0
2025-05-16,16,Plant Pot Trio,Home,92,50,0,0
2025-05-17,1,Wireless Headphones,Electronics,210,30,0,0
2025-05-17,2,Smart Watch,Electronics,127,43,0,0
2025-05-17,3,Bluetooth Speaker,Electronics,125,50,0,0
2025-05-17,4,USB-C Hub,Electronics,113,19,0,0
2025-05-17,5,Cotton T-Shirt,Fashion,139,61,0,0
2025-05-17,6,Denim Jacket,Fashion,133,69,133,0
2025-05-17,7,Running Shoes,Fashion,97,52,0,0
2025-05-17,8,Leather Belt,Fashion,86,79,0,0
2025-05-17,9,Yoga Mat,Sports,105,43,0,0
2025-05-17,10,Dumbbell Set,Sports,49,107,0,0
2025-05-17,11,Resistance Bands,Sports,146,31,0,0
2025-05-17,12,Protein Powder 1kg,Sports,101,46,101,0
2025-05-17,13,Ceramic Mug Set,Home,194,77,194,0
2025-05-17,14,LED Desk Lamp,Home,144,94,130,0
2025-05-17,15,Throw Pillow Set,Home,98,66,0,0
2025-05-17,16,Plant Pot Trio,Home,130,72,110,0
2025-05-18,1,Wireless Headphones,Electronics,174,36,0,0
2025-05-18,2,Smart Watch,Electronics,88,39,0,0
2025-05-18,3,Bluetooth Speaker,Electronics,80,45,0,0
2025-05-18,4,USB-C Hub,Electronics,73,40,0,0
2025-05-18,5,Cotton T-Shirt,Fashion,60,79,0,0
2025-05-18,6,Denim Jacket,Fashion,80,53,0,0
2025-05-18,7,Running Shoes,Fashion,188,56,147,0
2025-05-18,8,Leather Belt,Fashion,160,38,112,0
2025-05-18,9,Yoga Mat,Sports,67,38,0,0
2025-05-18,10,Dumbbell Set,Sports,106,40,97,0
2025-05-18,11,Resistance Bands,Sports,119,27,0,0
2025-05-18,12,Protein Powder 1kg,Sports,76,25,0,0
2025-05-18,13,Ceramic Mug Set,Home,150,44,0,0
2025-05-18,14,LED Desk Lamp,Home,121,23,0,0
2025-05-18,15,Throw Pillow Set,Home,186,98,186,0
2025-05-18,16,Plant Pot Trio,Home,77,53,0,0
2025-05-19,1,Wireless Headphones,Electronics,159,15,0,0
2025-05-19,2,Smart Watch,Electronics,43,45,0,0
2025-05-19,3,Bluetooth Speaker,Electronics,56,24,0,0
2025-05-19,4,USB-C Hub,Electronics,210,38,175,0
2025-05-19,5,Cotton T-Shirt,Fashion,37,23,0,0
2025-05-19,6,Denim Jacket,Fashion,37,43,0,0
2025-05-19,7,Running Shoes,Fashion,112,76,0,0
2025-05-19,8,Leather Belt,Fashion,127,33,0,0
2025-05-19,9,Yoga Mat,Sports,151,50,134,0
2025-05-19,10,Dumbbell Set,Sports,76,30,0,0
2025-05-19,11,Resistance Bands,Sports,90,29,0,0
2025-05-19,12,Protein Powder 1kg,Sports,179,68,171,0
2025-05-19,13,Ceramic Mug Set,Home,90,60,0,0
2025-05-19,14,LED Desk Lamp,Home,97,24,0,0
2025-05-19,15,Throw Pillow Set,Home,127,59,0,0
2025-05-19,16,Plant Pot Trio,Home,123,66,112,0
2025-05-20,1,Wireless Headphones,Electronics,126,33,0,0
2025-05-20,2,Smart Watch,Electronics,159,39,155,0
2025-05-20,3,Bluetooth Speaker,Electronics,196,38,178,0
2025-05-20,4,USB-C Hub,Electronics,198,12,0,0
2025-05-20,5,Cotton T-Shirt,Fashion,192,65,192,0
2025-05-20,6,Denim Jacket,Fashion,25,12,0,0
2025-05-20,7,Running Shoes,Fashion,193,63,144,0
2025-05-20,8,Leather Belt,Fashion,79,48,0,0
2025-05-20,9,Yoga Mat,Sports,132,19,0,0
2025-05-20,10,Dumbbell Set,Sports,198,84,198,0
2025-05-20,11,Resistance Bands,Sports,42,48,0,0
2025-05-20,12,Protein Powder 1kg,Sports,132,47,0,0
2025-05-20,13,Ceramic Mug Set,Home,166,64,140,0
2025-05-20,14,LED Desk Lamp,Home,133,92,128,0
2025-05-20,15,Throw Pillow Set,Home,154,96,123,0
2025-05-20,16,Plant Pot Trio,Home,99,24,0,0
2025-05-21,1,Wireless Headphones,Electronics,102,24,0,0
2025-05-21,2,Smart Watch,Electronics,146,13,0,0
2025-05-21,3,Bluetooth Speaker,Electronics,171,25,0,0
2025-05-21,4,USB-C Hub,Electronics,165,33,0,0
2025-05-21,5,Cotton T-Shirt,Fashion,157,35,0,0
2025-05-21,6,Denim Jacket,Fashion,195,68,195,0
2025-05-21,7,Running Shoes,Fashion,151,42,0,0
2025-05-21,8,Leather Belt,Fashion,231,43,195,0
2025-05-21,9,Yoga Mat,Sports,54,78,0,0
2025-05-21,10,Dumbbell Set,Sports,174,24,0,0
2025-05-21,11,Resistance Bands,Sports,198,23,179,0
2025-05-21,12,Protein Powder 1kg,Sports,113,19,0,0
2025-05-21,13,Ceramic Mug Set,Home,150,16,0,0
2025-05-21,14,LED Desk Lamp,Home,213,86,166,0
2025-05-21,15,Throw Pillow Set,Home,100,54,0,0
2025-05-21,16,Plant Pot Trio,Home,151,68,120,0
2025-05-22,1,Wireless Headphones,Electronics,67,35,0,0
2025-05-22,2,Smart Watch,Electronics,121,25,0,0
2025-05-22,3,Bluetooth Speaker,Electronics,164,7,0,0
2025-05-22,4,USB-C Hub,Electronics,144,21,0,0
2025-05-22,5,Cotton T-Shirt,Fashion,130,27,0,0
2025-05-22,6,Denim Jacket,Fashion,189,6,0,0
2025-05-22,7,Running Shoes,Fashion,118,33,0,0
2025-05-22,8,Leather Belt,Fashion,189,42,0,0
2025-05-22,9,Yoga Mat,Sports,22,32,0,0
2025-05-22,10,Dumbbell Set,Sports,153,21,0,0
2025-05-22,11,Resistance Bands,Sports,159,39,0,0
2025-05-22,12,Protein Powder 1kg,Sports,60,53,0,0
2025-05-22,13,Ceramic Mug Set,Home,107,43,0,0
2025-05-22,14,LED Desk Lamp,Home,156,57,0,0
2025-05-22,15,Throw Pillow Set,Home,62,38,0,0
2025-05-22,16,Plant Pot Trio,Home,81,70,0,0
2025-05-23,1,Wireless Headphones,Electronics,168,52,153,0
2025-05-23,2,Smart Watch,Electronics,83,38,0,0
2025-05-23,3,Bluetooth Speaker,Electronics,135,29,0,0
2025-05-23,4,USB-C Hub,Electronics,130,14,0,0
2025-05-23,5,Cotton T-Shirt,Fashion,110,20,0,0
2025-05-23,6,Denim Jacket,Fashion,132,57,0,0
2025-05-23,7,Running Shoes,Fashion,88,30,0,0
2025-05-23,8,Leather Belt,Fashion,147,42,0,0
2025-05-23,9,Yoga Mat,Sports,150,19,147,0
2025-05-23,10,Dumbbell Set,Sports,124,29,0,0
2025-05-23,11,Resistance Bands,Sports,123,36,0,0
2025-05-23,12,Protein Powder 1kg,Sports,193,35,168,0
2025-05-23,13,Ceramic Mug Set,Home,131,58,82,0
2025-05-23,14,LED Desk Lamp,Home,138,18,0,0
2025-05-23,15,Throw Pillow Set,Home,46,16,0,0
2025-05-23,16,Plant Pot Trio,Home,84,84,84,0
2025-05-24,1,Wireless Headphones,Electronics,160,8,0,0
2025-05-24,2,Smart Watch,Electronics,129,59,105,0
2025-05-24,3,Bluetooth Speaker,Electronics,119,16,0,0
2025-05-24,4,USB-C Hub,Electronics,112,18,0,0
2025-05-24,5,Cotton T-Shirt,Fashion,90,20,0,0
2025-05-24,6,Denim Jacket,Fashion,203,124,195,0
2025-05-24,7,Running Shoes,Fashion,170,66,148,0
2025-05-24,8,Leather Belt,Fashion,120,27,0,0
2025-05-24,9,Yoga Mat,Sports,125,25,0,0
2025-05-24,10,Dumbbell Set,Sports,99,25,0,0
2025-05-24,11,Resistance Bands,Sports,89,34,0,0
2025-05-24,12,Protein Powder 1kg,Sports,144,49,0,0
2025-05-24,13,Ceramic Mug Set,Home,114,17,0,0
2025-05-24,14,LED Desk Lamp,Home,106,32,0,0
2025-05-24,15,Throw Pillow Set,Home,81,97,81,0
2025-05-24,16,Plant Pot Trio,Home,141,29,86,0
2025-05-25,1,Wireless Headphones,Electronics,123,37,0,0
2025-05-25,2,Smart Watch,Electronics,92,37,0,0
2025-05-25,3,Bluetooth Speaker,Electronics,101,18,0,0
2025-05-25,4,USB-C Hub,Electronics,75,37,0,0
2025-05-25,5,Cotton T-Shirt,Fashion,66,24,0,0
2025-05-25,6,Denim Jacket,Fashion,152,51,0,0
2025-05-25,7,Running Shoes,Fashion,112,58,0,0
2025-05-25,8,Leather Belt,Fashion,87,33,0,0
2025-05-25,9,Yoga Mat,Sports,73,52,0,0
2025-05-25,10,Dumbbell Set,Sports,62,37,0,0
2025-05-25,11,Resistance Bands,Sports,185,54,150,0
2025-05-25,12,Protein Powder 1kg,Sports,70,74,0,0
2025-05-25,13,Ceramic Mug Set,Home,87,27,0,0
2025-05-25,14,LED Desk Lamp,Home,199,63,156,0
2025-05-25,15,Throw Pillow Set,Home,190,41,150,0
2025-05-25,16,Plant Pot Trio,Home,82,59,0,0
2025-05-26,1,Wireless Headphones,Electronics,86,37,0,0
2025-05-26,2,Smart Watch,Electronics,77,15,0,0
2025-05-26,3,Bluetooth Speaker,Electronics,80,21,0,0
2025-05-26,4,USB-C Hub,Electronics,159,49,133,0
2025-05-26,5,Cotton T-Shirt,Fashion,129,66,129,0
2025-05-26,6,Denim Jacket,Fashion,95,57,0,0
2025-05-26,7,Running Shoes,Fashion,62,50,0,0
2025-05-26,8,Leather Belt,Fashion,62,25,0,0
2025-05-26,9,Yoga Mat,Sports,189,63,179,0
2025-05-26,10,Dumbbell Set,Sports,94,100,94,0
2025-05-26,11,Resistance Bands,Sports,140,45,0,0
2025-05-26,12,Protein Powder 1kg,Sports,124,85,124,0
2025-05-26,13,Ceramic Mug Set,Home,131,82,126,0
2025-05-26,14,LED Desk Lamp,Home,174,25,0,0
2025-05-26,15,Throw Pillow Set,Home,118,72,0,0
2025-05-26,16,Plant Pot Trio,Home,62,20,0,0
2025-05-27,1,Wireless Headphones,Electronics,66,20,0,0
2025-05-27,2,Smart Watch,Electronics,127,45,95,0
2025-05-27,3,Bluetooth Speaker,Electronics,28,52,0,0
2025-05-27,4,USB-C Hub,Electronics,134,25,0,0
2025-05-27,5,Cotton T-Shirt,Fashion,121,8,0,0
2025-05-27,6,Denim Jacket,Fashion,61,34,0,0
2025-05-27,7,Running Shoes,Fashion,97,68,97,0
2025-05-27,8,Leather Belt,Fashion,155,8,101,0
2025-05-27,9,Yoga Mat,Sports,119,70,0,0
2025-05-27,10,Dumbbell Set,Sports,111,74,91,0
2025-05-27,11,Resistance Bands,Sports,138,2,0,0
2025-05-27,12,Protein Powder 1kg,Sports,106,18,0,0
2025-05-27,13,Ceramic Mug Set,Home,95,36,0,0
2025-05-27,14,LED Desk Lamp,Home,146,28,0,0
2025-05-27,15,Throw Pillow Set,Home,58,60,0,0
2025-05-27,16,Plant Pot Trio,Home,134,53,125,0
2025-05-28,1,Wireless Headphones,Electronics,131,16,81,0
2025-05-28,2,Smart Watch,Electronics,94,33,0,0
2025-05-28,3,Bluetooth Speaker,Electronics,100,39,100,0
2025-05-28,4,USB-C Hub,Electronics,118,16,0,0
2025-05-28,5,Cotton T-Shirt,Fashion,83,38,0,0
2025-05-28,6,Denim Jacket,Fashion,124,83,124,0
2025-05-28,7,Running Shoes,Fashion,217,54,174,0
2025-05-28,8,Leather Belt,Fashion,80,75,0,0
2025-05-28,9,Yoga Mat,Sports,188,117,186,0
2025-05-28,10,Dumbbell Set,Sports,133,72,94,0
2025-05-28,11,Resistance Bands,Sports,84,54,0,0
2025-05-28,12,Protein Powder 1kg,Sports,86,20,0,0
2025-05-28,13,Ceramic Mug Set,Home,79,16,0,0
2025-05-28,14,LED Desk Lamp,Home,116,30,0,0
2025-05-28,15,Throw Pillow Set,Home,202,29,173,0
2025-05-28,16,Plant Pot Trio,Home,68,66,0,0
2025-05-29,1,Wireless Headphones,Electronics,88,43,0,0
2025-05-29,2,Smart Watch,Electronics,75,19,0,0
2025-05-29,3,Bluetooth Speaker,Electronics,60,40,0,0
2025-05-29,4,USB-C Hub,Electronics,85,33,0,0
2025-05-29,5,Cotton T-Shirt,Fashion,38,45,0,0
2025-05-29,6,Denim Jacket,Fashion,89,35,0,0
2025-05-29,7,Running Shoes,Fashion,193,24,0,0
2025-05-29,8,Leather Belt,Fashion,145,35,100,0
2025-05-29,9,Yoga Mat,Sports,106,82,0,0
2025-05-29,10,Dumbbell Set,Sports,99,34,0,0
2025-05-29,11,Resistance Bands,Sports,65,19,0,0
2025-05-29,12,Protein Powder 1kg,Sports,154,99,154,0
2025-05-29,13,Ceramic Mug Set,Home,168,31,120,0
2025-05-29,14,LED Desk Lamp,Home,69,47,0,0
2025-05-29,15,Throw Pillow Set,Home,180,22,0,0
2025-05-29,16,Plant Pot Trio,Home,186,74,186,0
2025-05-30,1,Wireless Headphones,Electronics,183,37,132,0
2025-05-30,2,Smart Watch,Electronics,169,54,148,0
2025-05-30,3,Bluetooth Speaker,Electronics,94,52,86,0
2025-05-30,4,USB-C Hub,Electronics,73,12,0,0
2025-05-30,5,Cotton T-Shirt,Fashion,174,75,174,0
2025-05-30,6,Denim Jacket,Fashion,59,30,0,0
2025-05-30,7,Running Shoes,Fashion,161,32,0,0
2025-05-30,8,Leather Belt,Fashion,78,67,0,0
2025-05-30,9,Yoga Mat,Sports,61,45,0,0
2025-05-30,10,Dumbbell Set,Sports,85,14,0,0
2025-05-30,11,Resistance Bands,Sports,99,74,99,0
2025-05-30,12,Protein Powder 1kg,Sports,115,39,0,0
2025-05-30,13,Ceramic Mug Set,Home,133,35,0,0
2025-05-30,14,LED Desk Lamp,Home,144,76,144,0
2025-05-30,15,Throw Pillow Set,Home,164,16,0,0
2025-05-30,16,Plant Pot Trio,Home,177,9,0,0
2025-05-31,1,Wireless Headphones,Electronics,167,16,0,0
2025-05-31,2,Smart Watch,Electronics,157,12,0,0
2025-05-31,3,Bluetooth Speaker,Electronics,82,12,0,0
2025-05-31,4,USB-C Hub,Electronics,207,31,165,0
2025-05-31,5,Cotton T-Shirt,Fashion,103,71,0,0
2025-05-31,6,Denim Jacket,Fashion,32,27,0,0
2025-05-31,7,Running Shoes,Fashion,68,93,0,0
2025-05-31,8,Leather Belt,Fashion,219,56,197,0
2025-05-31,9,Yoga Mat,Sports,155,69,155,0
2025-05-31,10,Dumbbell Set,Sports,97,86,97,0
2025-05-31,11,Resistance Bands,Sports,79,20,0,0
2025-05-31,12,Protein Powder 1kg,Sports,62,53,0,0
2025-05-31,13,Ceramic Mug Set,Home,84,49,0,0
2025-05-31,14,LED Desk Lamp,Home,160,102,118,0
2025-05-31,15,Throw Pillow Set,Home,98,66,0,0
2025-05-31,16,Plant Pot Trio,Home,116,61,0,0
2025-06-01,1,Wireless Headphones,Electronics,136,31,0,0
2025-06-01,2,Smart Watch,Electronics,116,41,0,0
2025-06-01,3,Bluetooth Speaker,Electronics,27,55,0,0
2025-06-01,4,USB-C Hub,Electronics,194,13,0,0
2025-06-01,5,Cotton T-Shirt,Fashion,212,80,189,0
2025-06-01,6,Denim Jacket,Fashion,108,58,108,0
2025-06-01,7,Running Shoes,Fashion,116,35,83,0
2025-06-01,8,Leather Belt,Fashion,145,74,0,0
2025-06-01,9,Yoga Mat,Sports,127,28,0,0
2025-06-01,10,Dumbbell Set,Sports,67,30,0,0
2025-06-01,11,Resistance Bands,Sports,148,70,139,0
2025-06-01,12,Protein Powder 1kg,Sports,37,25,0,0
2025-06-01,13,Ceramic Mug Set,Home,63,21,0,0
2025-06-01,14,LED Desk Lamp,Home,139,21,0,0
2025-06-01,15,Throw Pillow Set,Home,161,62,125,0
2025-06-01,16,Plant Pot Trio,Home,96,20,0,0
2025-06-02,1,Wireless Headphones,Electronics,81,55,0,0
2025-06-02,2,Smart Watch,Electronics,101,15,0,0
2025-06-02,3,Bluetooth Speaker,Electronics,170,44,170,0
2025-06-02,4,USB-C Hub,Electronics,160,34,0,0
2025-06-02,5,Cotton T-Shirt,Fashion,202,10,0,0
2025-06-02,6,Denim Jacket,Fashion,58,50,0,0
2025-06-02,7,Running Shoes,Fashion,222,75,181,0
2025-06-02,8,Leather Belt,Fashion,126,19,0,0
